N	Count	v2inv	v2inv_err	9gons	9gons_err	3gons	3gons_err	5gons	5gons_err	7gons	7gons_err	4gons	4gons_err	8gons	8gons_err	1gons	1gons_err	2gons	2gons_err	maxfv	maxfv_err	6gons	6gons_err
376	40078	9.917542043016118	0.0063909028005175745	9.105244772693249	0.014657339965015522	46.361021009032385	0.03105671141540278	25.086980388242925	0.024223872641772667	14.855481810469584	0.018598092955209613	31.40131743100953	0.026972406241220416	11.56180448126154	0.016370600197681107	132.7955985827636	0.039724496539597774	53.20944158890164	0.03208632305162306	27.903637906083137	0.028005168181963892	18.87239882229652	0.02104100397486013
377	40191	9.947681072877012	0.006398660668645363	9.143241024109875	0.014610035305171597	46.52148490955687	0.031299819958894456	25.15973725460924	0.024162680254725115	14.934089721579458	0.01876468203711436	31.53850364509467	0.027064083501461673	11.600781269438432	0.01652447509667845	133.05195192953647	0.039891787765989214	53.34248961210221	0.032209418255562804	27.899479983080788	0.027930264912455427	18.885621158965936	0.020946878670558423
378	40731	9.978548280179716	0.006323268303140304	9.166728044978026	0.014550730388585197	46.563796616827474	0.03091813108254554	25.215437872873242	0.0238622775814919	14.961405317816896	0.018659286555139595	31.640666813974615	0.026909806268096716	11.602587709606933	0.01641288799980325	133.44459993616655	0.039489198935717715	53.500135032284994	0.03205516260413804	27.891016670349366	0.02741626990771047	18.948319461834966	0.020965540486823347
379	40842	10.00440722785368	0.006338394625993803	9.183267224915529	0.014592107199888092	46.70214485088879	0.030817305088301283	25.306816512413693	0.024064316620867304	14.99872680084227	0.018554479244327675	31.698129376622106	0.02707420176938026	11.642843151657607	0.0163692529589669	133.75975711277607	0.03943593204804418	53.65415503648205	0.031849729437707176	27.94297536849322	0.0276278969352979	19.030630233583075	0.020918485509996913
380	40184	10.024176289070276	0.006416112439559027	9.203414294246466	0.014595086418264252	46.83610392195899	0.03133502442247922	25.286656380649013	0.024355100172299107	15.03272446744973	0.018709546731627395	31.77655285685845	0.027101888523785603	11.69751642444754	0.016617054147945853	134.1382142146128	0.039812443439889725	53.81062114274338	0.032224468395566405	27.91922158072865	0.027788719327727585	19.063557634879555	0.02118434695007034
381	40856	10.069341100450362	0.006341325086800647	9.230663794791463	0.014562012047943586	46.89485020560016	0.030967098941333256	25.378965145878205	0.024112625120663297	15.064225572743293	0.018592020700366266	31.860020560015666	0.027170052476363227	11.723271979635793	0.016464564125922176	134.4912864695516	0.039553076065772005	53.913721362835325	0.031959114669383636	27.898325827295867	0.027629657775060393	19.212257685529664	0.020968745663025833
382	40117	10.085132238203256	0.006407234670295597	9.262781364508811	0.014693704709091576	47.09873619662487	0.03154103098246385	25.446219807064338	0.024160292989804984	15.12438617045143	0.018893537700222045	31.91153376374106	0.027094552837738053	11.736869656255452	0.016714061514871845	134.792133010943	0.039849376048114234	54.103721614278236	0.03220503993927332	27.899120073784182	0.02789483450452726	19.20377894658125	0.021253951490318772
383	40740	10.107234904270987	0.00638764118400278	9.294968090328915	0.01471477863982098	47.241408934707906	0.03130562621002128	25.5346588119784	0.02417981871411093	15.170544918998527	0.01859440778914001	31.939592538046146	0.027069937214098998	11.753190967108493	0.01642033321344996	135.29003436426117	0.03965646065501571	54.12680412371134	0.032011947887481185	27.926043200785468	0.02762198293819298	19.231443298969072	0.021005881159948375
384	40386	10.133895409300253	0.006433389081870308	9.318229089288367	0.014717404186615286	47.275120091120684	0.031324019046056174	25.629178428168178	0.024265715641472112	15.190313474966572	0.018753443223282835	32.08233051057297	0.02719286217870113	11.810850294656564	0.016508589500479894	135.61848165205765	0.039594264335894705	54.304041004308424	0.03210686659994865	27.982865349378496	0.027828145729825803	19.269573614618928	0.021129236603664486
385	40246	10.159015802812702	0.006440176433499107	9.356432937434777	0.014724637737367575	47.45480296178502	0.031484353392757146	25.686925408736272	0.024376160242259772	15.196938826218755	0.01913315999079692	32.13253491030164	0.027087756952528224	11.842344580827909	0.016612212617235552	135.9407642995577	0.04017126544561122	54.466033891566866	0.03235711938864238	27.996123838393878	0.027749888361568335	19.323361327833823	0.021221242443898003
386	40287	10.192363541589097	0.006461001997189083	9.366818080274033	0.01477479147149806	47.56373023555986	0.03149998368710754	25.75684463971008	0.024362846854694534	15.295355821977314	0.018955298742876426	32.253009655720206	0.027434413849451673	11.813885372452653	0.01652285978915181	136.2847568694616	0.0399649384042242	54.585647975773824	0.0322601116620026	27.96515004840271	0.027605695412084404	19.37034279047832	0.021099033337060973
387	40943	10.2303446254549	0.006383330999706129	9.377402730625503	0.014625719140797959	47.695088293481184	0.0312298084209414	25.827296485357692	0.02412692861132281	15.327259849058446	0.018866742338431792	32.31665974647681	0.027218789774573857	11.903377866790416	0.0165698306170243	136.57577607893901	0.039695859219850554	54.746867596414525	0.032016506751657965	27.98388002833207	0.027679325365706133	19.45221405368439	0.02120580759320105
388	40319	10.241945484759047	0.00646889258054186	9.411964582454923	0.014789960471410433	47.81552121828418	0.031562396885717305	25.844266970907018	0.02443183313343319	15.334383293236439	0.019018807600478332	32.40831865869689	0.027310804745966012	11.936580768372231	0.016658752185746063	136.99702373570773	0.040472936157155096	54.87177261340807	0.032510068711286824	27.972271137677026	0.027517381335616455	19.47840968277983	0.021349538711963312
389	40485	10.266462887489194	0.006445963915962665	9.421884648635297	0.014717568459849732	47.95850314931456	0.031538090596175794	25.902284796838334	0.024301249431280675	15.372384833889095	0.018848961521803747	32.429690008645174	0.02719077147381958	12.000666913671731	0.016697267924308663	137.39076201062122	0.04008177694895276	55.013461775966405	0.03233200671266711	28.06041743855749	0.027592601871791148	19.520390268000494	0.021266123515923864
390	40548	10.310465374371116	0.006401197544004985	9.464511196606491	0.014869933010227427	48.06732761171944	0.03156725705011326	26.062617145111965	0.0242526679671114	15.413781197592977	0.018929040674675962	32.568585380290024	0.02744089661484306	11.979283811778632	0.01668597788836325	137.59901844727236	0.04009693140738931	55.205040939133866	0.03253097729105152	27.99881621781592	0.0274681421747822	19.594677912597415	0.021404874274354124
391	39866	10.326211558721718	0.006489806042579588	9.46904630512216	0.014945753537635385	48.15276175186876	0.0316878308923044	26.10876436060804	0.024660886867667875	15.473360758541112	0.019106166267164278	32.664927507148946	0.027719093115823615	12.010485125169318	0.01677624110025143	138.03795213966788	0.040574160125326504	55.30991320925099	0.032862436619572576	28.008252646365325	0.027828834178424747	19.594993227311495	0.021566998230814264
392	39926	10.342834243350199	0.006544863679610983	9.501728197164756	0.0150041428413109	48.33461904523368	0.03192414134932988	26.150728848369482	0.024666570813191034	15.506186444923108	0.019166518732486728	32.69606271602465	0.027715201815100957	12.040575063868156	0.016837104961742157	138.3879927866553	0.040574233648942366	55.43803536542604	0.032756032204399	28.03882182036768	0.027806777906611454	19.688148073936784	0.021540258364618228
393	40232	10.374782511433684	0.006528756824241768	9.52420958441042	0.014898962635786455	48.446311393915295	0.03182789608062031	26.265584609266256	0.024594636082625923	15.451108570292305	0.018973972915227292	32.81972062040167	0.027642455025276565	12.062636707098827	0.016699129603730635	138.75283356532114	0.040547969163628274	55.58018492742096	0.032762776643508525	28.09017697355339	0.02796862401772951	19.725392722211176	0.02152242924606857
394	40384	10.427935568541997	0.006501022828306304	9.553412242472266	0.014941873510523014	48.56406002377179	0.03169622673410953	26.32735736925515	0.024574095928910744	15.552991283676704	0.01899460086324758	32.91372820919176	0.027574192955546015	12.130001980982568	0.016879150867112835	139.01552595087162	0.04043012093342849	55.69478011093502	0.03279633026567586	28.045909270998415	0.027764502544162357	19.81378763866878	0.021650303211422858
395	40102	10.438606553289112	0.006522050515915062	9.588748690838361	0.015033319792081418	48.662236297441524	0.03217334502654129	26.378036008179144	0.024772000189410524	15.58498329260386	0.019108547880862387	32.98079896264525	0.02776316716113624	12.129644406762756	0.016827311507312145	139.45042641264774	0.040788584311555035	55.84841155054611	0.03281059060277433	28.114133958406065	0.02781350903276777	19.847713331005934	0.021573368935548305
396	40074	10.45515171931926	0.006527429632478466	9.599640664770176	0.015036930159216092	48.78245246294355	0.0318591141173997	26.406897240105803	0.024724316705627913	15.620002994460249	0.01925238786520942	33.06463043369766	0.027701866318188058	12.1762738932974	0.016915991356844556	139.83577880920296	0.04059109528843922	55.99366172580726	0.032618303506465336	28.109996506463045	0.027759514349527534	19.87061436342766	0.02159050681042794
397	40137	10.485817325659616	0.006551728007629507	9.628522311084536	0.014930087440859295	48.98587338366096	0.031841363809446174	26.43747664249944	0.02477131126519402	15.717218526546578	0.019215984156924347	33.132894835189475	0.027952559434788124	12.213443954455988	0.016872260235335505	140.1429603607644	0.041000229997093254	56.14301019009891	0.03303539372838483	28.125420435010092	0.027793879020952764	19.88095771980965	0.02149001212867078
398	40351	10.518630269386136	0.006589809443094918	9.667963619241158	0.015004905554040888	49.007013456915566	0.0321053391848062	26.5123293103021	0.024762992174066085	15.750192064632847	0.019113068852698836	33.24770142003916	0.027945525875507825	12.264553542663132	0.01669917802019651	140.4969145746078	0.04083231555316275	56.278704369160614	0.03286460775319672	28.112240093182326	0.027791449988608885	19.990186116824862	0.021737066549391674
399	39980	10.531990995497749	0.006563737908588592	9.680265132566284	0.015098602718649198	49.17741370685343	0.032145757406578795	26.59889944972486	0.024888561737877162	15.771310655327664	0.019283135239656503	33.31553276638319	0.02805224283263111	12.246998499249624	0.016976618174733837	140.9002751375688	0.04076364351136885	56.40445222611306	0.03336968327790918	28.144522261130565	0.02760790375572167	19.983391695847924	0.021652524614187336
400	40062	10.575838700014977	0.006627628320745631	9.693574958813839	0.015124130138843849	49.28640607059059	0.03206948221244032	26.641605511457243	0.024729039801399323	15.822325395636764	0.019379162953395635	33.4078678049024	0.02781863178436681	12.283735210423844	0.016855775504336958	141.24546952224054	0.041004420733189	56.54338275672707	0.033018577976458095	28.158429434376718	0.02770554114890359	20.06612251010933	0.021667248718987547
401	40140	10.576843547583458	0.006568699447055085	9.709267563527654	0.01511148319815163	49.46586945690085	0.03224048349579563	26.779073243647236	0.024888962451237	15.837817638266069	0.019356499226930873	33.47807673143996	0.028078242387726614	12.306502242152467	0.016944812197170468	141.54242650722472	0.04075159842729125	56.68545092177379	0.03295775347128163	28.174788241155955	0.027463175024336203	20.09703537618336	0.021568980253726975
402	40072	10.611199840287483	0.006569960896150817	9.736100019964065	0.015127354592029728	49.52355759632661	0.032283771516080875	26.793821121980436	0.024758239321546926	15.923862048313037	0.019277904191419157	33.53815631862647	0.028225020095343344	12.358379916150929	0.016932979637254725	141.9726492313835	0.04114303564928923	56.84021261728888	0.0330187113079582	28.18299560790577	0.027465003443400637	20.131563186264724	0.02179489384267515
403	40023	10.639713414786497	0.006564963609894595	9.759363366064512	0.015133734922878755	49.672613247382756	0.032185348506148216	26.86860055468106	0.024962710549294515	15.915923344077155	0.019345175273798067	33.6253904005197	0.028139619279961364	12.386202933313346	0.016992572147435502	142.31594333258377	0.04116476838527516	56.94468180796042	0.03333126111061534	28.17512430352547	0.027863334226339867	20.204832221472653	0.021713691026309257
404	40098	10.66189086737493	0.006633962269889334	9.793705421716794	0.015209161954698555	49.82098857798394	0.032590200076629834	26.916205297022294	0.024724682869857843	15.984064043094419	0.01935684100717939	33.76470148137064	0.028094298217516276	12.40251384108933	0.016896015768602113	142.54758342061947	0.041316371624132715	57.13811162651504	0.033189685572903006	28.150655893061998	0.027708979361688122	20.25779340615492	0.021711345298711524
405	40350	10.69537794299876	0.006638275480939553	9.826517967781909	0.015086436964526669	49.93001239157373	0.032355083409207876	27.020396530359356	0.024808935946457018	16.01737298636927	0.019361758755328393	33.84686493184635	0.028095966630127086	12.437893432465923	0.017024270095597975	142.88770755885997	0.04088489441788142	57.25434944237918	0.03330720969001948	28.1764312267658	0.027673610710877324	20.3346468401487	0.021728111499273537
406	39981	10.711169055301268	0.006627509590928916	9.829644080938445	0.01508659553677471	50.04036917535829	0.03227510481526071	27.027262949901203	0.024975440343786334	16.05372551962182	0.01943155280154678	33.866361521722816	0.027962711727803586	12.489982741802356	0.01712382906629959	143.30424451614516	0.04140648036259569	57.459043045446585	0.03352389102571353	28.24168980265626	0.027944971261401382	20.352867612115755	0.021901207988876507
407	40204	10.755086558551389	0.006623305470037584	9.871505322853448	0.015232648980032315	50.07703213610586	0.03232399600978274	27.16766988359367	0.02508410609817541	16.12784797532584	0.019348028845031173	33.94863695154711	0.028052134672231183	12.50131827678838	0.017093461614818357	143.65510894438364	0.041401633215329504	57.5497462939011	0.03340632638394863	28.229405034324945	0.027714682266379933	20.457815142771864	0.021814748954629513
408	39979	10.770360689361915	0.006637478637262147	9.878511218389654	0.015199320288971089	50.29280372195402	0.03229047531266371	27.18484704469847	0.025243963290951684	16.14637684784512	0.019321400211037117	34.0513019335151	0.02820334365136045	12.474023862527828	0.017166331713065315	144.01938517721803	0.04143884106045589	57.69061257160009	0.03354534410719425	28.265289276870355	0.027956383629567837	20.496485654968858	0.021951075589644087
409	40214	10.792621972447407	0.00662807494094192	9.914208981946587	0.015318452543575984	50.37352663251604	0.03251119415009851	27.24247774406923	0.02502279465406515	16.15902422042075	0.019295641354807387	34.16225692544885	0.02836569731482051	12.543218779529518	0.017151325720088387	144.36072014721242	0.04126168147773508	57.856144626249566	0.03315599580777615	28.293057144278112	0.027773038052560102	20.56403242651813	0.02183195493553167
410	39861	10.828221820827375	0.0066998433067151884	9.926469481448033	0.015219369309173676	50.49544667720328	0.03265570521629199	27.300644740473142	0.02508859624989276	16.245377687463936	0.019529606066959734	34.2002207671659	0.028367586876328565	12.617345274830035	0.017203812227667137	144.776799377838	0.041714713138380516	57.946388700735056	0.03377317883315395	28.285717869596848	0.027844744187384786	20.548305361129927	0.021935122022757377
411	40142	10.860719445966819	0.006652339529974526	9.94018733496089	0.015239350492661964	50.6224154252404	0.03275106126495754	27.3492352149868	0.025047695800102025	16.29385680833043	0.019542286990260983	34.332444820885854	0.028203086941097254	12.648248717054457	0.01725401017146881	145.00959095211996	0.041169427521069085	58.136540281998904	0.033357566646236625	28.237058442529023	0.027737347384431888	20.620347765432715	0.022024162795603854
412	39851	10.877286642744222	0.006695813216543463	9.957642217259291	0.015378522300015532	50.70585430729467	0.03257173440952042	27.408622117387267	0.02516548845983456	16.259039923715843	0.01962936728972619	34.40046673860129	0.02845363023128402	12.631477252766555	0.017334666357859303	145.50859451456677	0.04124811209256743	58.268048480590195	0.03358476840305669	28.34024240295099	0.027947073835304852	20.693081729442174	0.02197685583286071
413	40099	10.923458190977332	0.00665603925490424	9.998678271278585	0.015279756861999016	50.92249183271403	0.03263422212943615	27.500710740916233	0.025216393908081145	16.34265193645727	0.01941418835978325	34.433926033068154	0.028245874240306057	12.686351280580563	0.017263670078545047	145.73288610688545	0.04131115808164924	58.44716825856006	0.03368315631023335	28.332177859797003	0.02787215310726449	20.732287588219158	0.0222716707575815
414	40160	10.943388944223107	0.0067066563960719	10.04175796812749	0.015382864207283357	51.009636454183266	0.03266439986629699	27.541658366533863	0.025175057739289658	16.41202689243028	0.01940559461417178	34.52592131474103	0.028173136678264665	12.699676294820717	0.017216402607618534	146.10637450199204	0.041575057916812264	58.5785109561753	0.03357820760852125	28.352216135458168	0.027831237820009645	20.76269920318725	0.022134794889142134
415	40119	10.97839552331813	0.006691827654698195	10.066751414541738	0.015333979092889487	51.0974351304868	0.032842997581574	27.668909992771503	0.025052460535474125	16.421570826790298	0.019516777506546002	34.644856551758515	0.02845278360982256	12.729654278521398	0.0172031286742757	146.39058800069793	0.04146385375085031	58.790971858720305	0.03368099840535133	28.31608464817169	0.027573852454067647	20.783494105037512	0.02219306688381292
416	39730	10.997180971558016	0.006764778372823344	10.098867354643845	0.015401830858328273	51.17885728668512	0.03281993405662939	27.714724389630003	0.025515357493099383	16.498766675056633	0.01958024560485019	34.731059652655425	0.028732089013433732	12.785476969544424	0.01749441133055385	146.79446262270324	0.04191569736313016	58.854366977095395	0.033702683247014815	28.295771457337025	0.02799638682649082	20.860130883463377	0.022273634357139506
417	39840	11.015367720883534	0.006697259345618315	10.10828313253012	0.01543470344667112	51.30240963855422	0.033099355964519454	27.772791164658635	0.025311030236939636	16.49282128514056	0.019661481953392686	34.80045180722892	0.02855578153839893	12.78378514056225	0.01733370428871394	147.179718875502	0.04190473681652183	59.03092369477912	0.03381291396718448	28.33433734939759	0.027941162623974683	20.922590361445785	0.02227192550337887
418	39779	11.049215666557732	0.006758965836307269	10.11835390532693	0.015460537146424319	51.54656979813469	0.03308658813090373	27.848814701224264	0.025347094932123886	16.539153824882476	0.01977371275969752	34.860303175042105	0.02868677761345965	12.859523869378314	0.017381703907287462	147.44875436788254	0.04192029428509769	59.129188767942885	0.03397974062415066	28.320571155634884	0.02791311579818561	20.94678096483069	0.022277233914291834
419	39631	11.074127576896874	0.006708307954242257	10.163230804168453	0.015604609443962423	51.65918094421034	0.03287495739370252	27.923670863717795	0.025402975010158806	16.545759632610835	0.01985882927996842	34.978476445207036	0.028680957397053203	12.87494638035881	0.017372287014815895	147.79715374328177	0.041718192793642306	59.28270798112589	0.033974075386746065	28.404910297494386	0.028210819541121056	21.018344225480053	0.022347201687661442
420	39913	11.113390374063588	0.00674041598567676	10.182196276902262	0.015578477680980656	51.77030040337735	0.032944459393007566	28.002956430235763	0.025400408779937492	16.58968255956706	0.01963516727220943	35.06689549770751	0.028707107937583885	12.89988224388044	0.01745440544566573	148.09959161175556	0.041686318983908996	59.43918021697191	0.03399576830041167	28.39586099766993	0.028015465876328034	21.099817102197278	0.02244030057887525
421	39897	11.125604682056295	0.006723163183518738	10.181943504524149	0.015517487049813617	51.85505175827756	0.03302301351930595	28.013860691280048	0.025339635496547	16.652204426397976	0.01983750350394731	35.11827956989247	0.028489562413629446	12.947865754317368	0.017497986165448898	148.57593302754594	0.041711811308569414	59.545579868160516	0.03391681038925072	28.432664110083465	0.027994987103831557	21.110659949369627	0.022454421948001
422	39474	11.168484318792116	0.006808924674206357	10.264021887824898	0.015505001097614704	51.97783351066525	0.033442396234590194	28.16230936819172	0.025692579413898586	16.670719967573593	0.019995207792917715	35.19296245630035	0.028829516809301896	12.952601712519634	0.017526358367116877	148.8671530627755	0.042578348786550375	59.732912803364236	0.03429586748245724	28.4031007751938	0.02823738361977136	21.149186806505547	0.022460451926842036
423	39938	11.19190996043868	0.006751586718262948	10.271946517101508	0.015476524587785255	52.032475336771995	0.032948361637515605	28.237568230757674	0.025533251645684533	16.720516801041615	0.01987397742879578	35.339501226901696	0.02888063351907823	12.965746907706945	0.01744490294746776	149.2536181080675	0.04202683619802478	59.80319495217587	0.03394377239069953	28.388326906705394	0.027701530499047684	21.224723321147778	0.02243158944379617
424	39670	11.207505671792287	0.006771931393715687	10.298790017645576	0.015618393417432508	52.24159314343333	0.033330732308031547	28.274313082934206	0.02559221788926836	16.750239475674313	0.019975263051291315	35.39785732291404	0.028927561584544025	13.02997227123771	0.017557693990157587	149.52281320897404	0.04231142481033272	60.00443660196622	0.034497367890927985	28.37154020670532	0.02788259536263711	21.27232165364255	0.022460779953263895
425	39996	11.229497949794979	0.006738170956187424	10.296179617961796	0.015486490048749193	52.33133313331333	0.033411622071636525	28.296654665466548	0.025527726528112298	16.76882688268827	0.02004128700879254	35.465846584658465	0.02882061039832658	13.068031803180318	0.017556845499606916	150.0067506750675	0.042249595839995414	60.12708770877088	0.034208071561624975	28.462621262126213	0.027660349972170747	21.303305330533053	0.02241554121965683
426	39679	11.264976435898083	0.006794572940312056	10.333375337080067	0.015606320119331848	52.44822198140074	0.033259017942535725	28.356485798533228	0.025649655370526214	16.844703747574282	0.019865112524835613	35.572544670984655	0.028931488450586598	13.111141913858717	0.017755763837331403	150.31961490964994	0.042522926780191185	60.279694548753746	0.03430698955173706	28.52443357947529	0.027945305220092795	21.34403588800121	0.022604836957116254
427	39143	11.290141276856653	0.00683133114244987	10.356462202692692	0.015788207385321856	52.52037401323353	0.03367580487950154	28.45676110671129	0.02575100302961071	16.867026032751706	0.020080915383022282	35.630253174258485	0.028848805338244778	13.121375469432593	0.017686340563235897	150.6635158265846	0.04264070532997574	60.44582684004803	0.034522280329896404	28.462407071507037	0.028194792336404508	21.408936463735532	0.022594479558352667
428	39313	11.319423600335767	0.006814192108555216	10.402436852949407	0.015839600472640394	52.706941724111616	0.033624769635858746	28.46394322488744	0.025832613920664917	16.96044565410933	0.020031594104747422	35.733218019484646	0.028989382498716274	13.15697097652176	0.01778353152326362	150.9603184697174	0.042595707451816914	60.5901355785618	0.03483777933611688	28.457482257777325	0.0280214340423248	21.416478009818636	0.022762296979706123
429	39508	11.337710084033613	0.006806888988243118	10.397489116128378	0.015781483556766316	52.84641085349803	0.033658301327683715	28.537258276804696	0.02577799722375522	16.96342512908778	0.020179434891923	35.778677736154705	0.029050975667763136	13.176268097600486	0.017678046870460668	151.326794573251	0.04277181616421878	60.72268907563025	0.03471258294232491	28.453098106712563	0.02807071034227227	21.51465525969424	0.022630232578632097
430	39657	11.375104016945306	0.006838929591214568	10.417984214640542	0.015759830415900945	53.00549713795799	0.033485811758244194	28.64044178833497	0.025662169508473238	16.960889628564946	0.019965941143397718	35.92293920367148	0.028921668294232573	13.217994301132208	0.01774506805487298	151.69624530347733	0.04266412327152828	60.805482008220494	0.03458280103441379	28.53798824923721	0.027946966252615987	21.53998033134125	0.02279068489561774
431	39653	11.399692330971176	0.006806681867467298	10.45867904067788	0.01572846049293019	53.064963558873224	0.03360719805229456	28.674501298766803	0.0258218042066633	17.00257231483116	0.02008598456481983	35.98973595944821	0.02894144897889918	13.230196958615993	0.017657981657273898	151.95301742617204	0.04259404800180058	61.071041283131166	0.034560990653499664	28.491059945023075	0.027940762428739243	21.657856908682824	0.02263082632249183
432	39475	11.419455351488283	0.006857746573524997	10.452767574414187	0.01572596116616381	53.20453451551615	0.03370784980666938	28.737276757441418	0.025927654485856325	17.046637112096263	0.020225214535838434	36.08179860671311	0.0290226849975991	13.277289423685877	0.017690364453035255	152.3822672577581	0.042895239409048935	61.11744141861938	0.03458527307581037	28.49905003166561	0.02786505514019198	21.70300189993667	0.02278493667544524
433	39656	11.45615417591285	0.006831086562414262	10.5190387331047	0.015839556329913355	53.33893988299375	0.033587664980875245	28.886246721807545	0.025952158849647175	17.138011902360297	0.02000976372237102	36.142450070607225	0.029155672396431225	13.300383296348597	0.017789632994647808	152.67329029655033	0.04277503709664849	61.252849505749445	0.03451130140821248	28.528091587653822	0.02812372084619652	21.720571918499093	0.022706784535912666
434	39847	11.484440484854568	0.006783859278681147	10.520265013677315	0.015728348968233198	53.480111426205234	0.03383107284331806	28.913092579115116	0.0257782635527245	17.149823073255202	0.020173986706945007	36.221120787010314	0.029162803124533117	13.34813160338294	0.01764569003576405	153.05410695911863	0.04281689103447306	61.395688508545184	0.034632379897247496	28.554094411122545	0.027917925351371876	21.778276909177606	0.022683973943945484
435	39926	11.508866402845264	0.0068037167199541705	10.552747583028603	0.015705878208751165	53.57676701898512	0.03350134621479085	28.934278415067876	0.025810094581369805	17.165506186444922	0.020286547606520548	36.25762660922707	0.029004176425296825	13.385337875068878	0.017793946657130816	153.4319491058458	0.04265602461581768	61.616640785453086	0.03447966583802813	28.60253969844212	0.02802506685410761	21.822521665080398	0.022606068229486725
436	39781	11.533973504939544	0.006847464621328108	10.589502526331666	0.015609041892436743	53.71923782710339	0.03381313951103451	28.969382368467357	0.026059862050278194	17.232849852944874	0.020142129543549055	36.396520952213365	0.028936034122244856	13.387898745632336	0.017850147251691498	153.76468665946055	0.04284859192107669	61.68050074156004	0.03484894242490568	28.55081571604535	0.028008039829883844	21.887333148990724	0.022680675584592712
437	39001	11.554146047537243	0.006928255445910242	10.592113022743007	0.015979717097529628	53.88590036152919	0.03404486973628658	29.068408502346095	0.026262590505874348	17.250737160585626	0.020558092275684628	36.43855285761904	0.029643159925867014	13.442373272480193	0.018001268456363535	154.10538191328428	0.043405658975174975	61.823132740186146	0.035266869830602926	28.56921617394426	0.028129288272535326	21.945206533165816	0.022797097878717622
438	39219	11.586922155077897	0.006915726301831028	10.621458986715622	0.015902157678401314	53.960809811570925	0.03413024255410035	29.202962849639206	0.026258304869842375	17.283026084295877	0.020394617243400033	36.5544761467656	0.02946633618596392	13.44983298911242	0.017865931938437593	154.47132767281164	0.043446102794592156	61.9699380402356	0.0350613598867063	28.611463831306256	0.028168132224825875	21.940411535225273	0.02286816655921387
439	39716	11.613084147446873	0.006884772846090093	10.657014805116326	0.015933642755249205	54.104265283512945	0.033711967255970574	29.265560479403767	0.026043759925762123	17.366628059220464	0.020259453733350925	36.57656863732501	0.029252595679698092	13.472026387350187	0.018007871289468378	154.7818511431161	0.04296207852150191	62.15507603988317	0.03496991045018887	28.64132843186625	0.027975116576390305	22.016794239097592	0.022799146832627577
440	39561	11.627707843583327	0.006872215259550253	10.6533201890751	0.015836747975509144	54.21824524152574	0.03366040967600619	29.293723616693207	0.02633854891341937	17.33300472687748	0.020243962431341567	36.68051869265185	0.029235836456537954	13.549657490963323	0.017923681581213408	155.2224412931928	0.043104030515799495	62.20143575743788	0.03508194203035583	28.6269811177675	0.028073329902307306	22.10525517555168	0.022733181269173702
441	39523	11.658312881107204	0.006888916787054396	10.680287427573818	0.015936954865842786	54.366773777294235	0.03397857728863054	29.350605976266984	0.0261429207401296	17.44824532550667	0.020473157546184655	36.767553070364094	0.029456308025935005	13.569035751334665	0.01786456436005445	155.48121347063736	0.04321851890324511	62.41026743921261	0.03494183996285462	28.67350656579713	0.028252871149207787	22.100650254282318	0.022972872365084714
442	39622	11.682644742819646	0.006897725499871419	10.754505072939276	0.015936492904519393	54.43758517995053	0.0338362141129187	29.41739437686134	0.026050038022738906	17.438468527585684	0.0202466211164085	36.795441926202614	0.029199575289090802	13.591842915551966	0.017884134260185525	155.92827217202563	0.04321919802543425	62.55317752763616	0.03506395301115694	28.642042299732474	0.027788934714499836	22.18242390591086	0.023011750901264644
443	39172	11.707769580312467	0.006952274487240423	10.74665577453283	0.016062517391666684	54.614392933728176	0.034240102533944466	29.487286837537017	0.026205022122018782	17.504493005207802	0.020528709627387797	37.01243234963749	0.029631457617230336	13.582941897273562	0.017966136755440808	156.16356070662718	0.04366247512475666	62.691310119473094	0.03530716267114583	28.69493515776575	0.028299888903907795	22.18566833452466	0.023129056148720694
444	39743	11.74593010089827	0.006921311415167064	10.770601112145535	0.016000673095709354	54.73195279671892	0.03406890650887579	29.542535792466598	0.026267449402393422	17.490501471957327	0.020289666719008483	37.01534861485042	0.02934631746550414	13.643685680497194	0.017893697857021704	156.54095060765417	0.04350483742606286	62.89648491558262	0.034988215208645285	28.699569735550913	0.0281618582435081	22.2528495584128	0.02294650080443234
445	39934	11.782860469775128	0.006962418294312996	10.787599539239746	0.01596792830997719	54.83432663895427	0.033903077188970974	29.592853207792857	0.026163938101269206	17.602519156608405	0.020290697292845963	37.08268643261381	0.029418198791339924	13.707642610307007	0.017867041541272527	156.8975810086643	0.04340638650517912	62.96947463314469	0.03506930703591221	28.653503280412682	0.02797455446107512	22.35573696599389	0.02290269706889637
446	39533	11.786444236460678	0.006919383136909829	10.789517618192397	0.016063019527123235	54.94923228695014	0.034251147907324926	29.753699440973364	0.026362032274808114	17.601725141021426	0.020418734396687194	37.201553132825744	0.029472818356653666	13.686692130625048	0.01815371446937933	157.2756431335846	0.04355347283299775	63.11018642652974	0.03543413422610676	28.706118938608252	0.02784717154016975	22.343206941036602	0.02325202119499868
447	39506	11.828639953424796	0.006950939137046357	10.826279552473043	0.016143508330036384	55.02893231407887	0.03430735646446799	29.764187718321267	0.02643161640311384	17.67931453450109	0.020466904826584673	37.2775527767934	0.029776084153103018	13.74052042727687	0.018114512756151353	157.63532121703034	0.0436277739930875	63.25310079481598	0.03534451100198758	28.677289525641676	0.0280968470079223	22.41758213942186	0.023075747694931
