N	wl_1gons	wl_1gons_err	am_1gons	am_1gons_err	uf_1gons	uf_1gons_err	wl_2gons	wl_2gons_err	am_2gons	am_2gons_err	uf_2gons	uf_2gons_err	wl_3gons	wl_3gons_err	am_3gons	am_3gons_err	uf_3gons	uf_3gons_err	wl_4gons	wl_4gons_err	am_4gons	am_4gons_err	uf_4gons	uf_4gons_err	wl_5gons	wl_5gons_err	am_5gons	am_5gons_err	uf_5gons	uf_5gons_err	wl_6gons	wl_6gons_err	am_6gons	am_6gons_err	uf_6gons	uf_6gons_err	wl_7gons	wl_7gons_err	am_7gons	am_7gons_err	uf_7gons	uf_7gons_err	wl_8gons	wl_8gons_err	am_8gons	am_8gons_err	uf_8gons	uf_8gons_err	wl_9gons	wl_9gons_err	am_9gons	am_9gons_err	uf_9gons	uf_9gons_err	wl_maxfv	wl_maxfv_err	am_maxfv	am_maxfv_err	uf_maxfv	uf_maxfv_err
419	147.79715374328177	0.041718192793642306	nan	nan	nan	nan	59.28270798112589	0.033974075386746065	nan	nan	nan	nan	51.65918094421034	0.03287495739370252	nan	nan	nan	nan	34.978476445207036	0.028680957397053203	nan	nan	nan	nan	27.923670863717795	0.025402975010158806	nan	nan	nan	nan	21.018344225480053	0.022347201687661442	nan	nan	nan	nan	16.545759632610835	0.01985882927996842	nan	nan	nan	nan	12.87494638035881	0.017372287014815895	nan	nan	nan	nan	10.163230804168453	0.015604609443962423	nan	nan	nan	nan	28.404910297494386	0.028210819541121056	nan	nan	nan	nan
420	148.09959161175556	0.041686318983908996	nan	nan	nan	nan	59.43918021697191	0.03399576830041167	nan	nan	nan	nan	51.77030040337735	0.032944459393007566	nan	nan	nan	nan	35.06689549770751	0.028707107937583885	nan	nan	nan	nan	28.002956430235763	0.025400408779937492	nan	nan	nan	nan	21.099817102197278	0.02244030057887525	nan	nan	nan	nan	16.58968255956706	0.01963516727220943	nan	nan	nan	nan	12.89988224388044	0.01745440544566573	nan	nan	nan	nan	10.182196276902262	0.015578477680980656	nan	nan	nan	nan	28.39586099766993	0.028015465876328034	nan	nan	nan	nan
421	148.57593302754594	0.041711811308569414	nan	nan	nan	nan	59.545579868160516	0.03391681038925072	nan	nan	nan	nan	51.85505175827756	0.03302301351930595	nan	nan	nan	nan	35.11827956989247	0.028489562413629446	nan	nan	nan	nan	28.013860691280048	0.025339635496547	nan	nan	nan	nan	21.110659949369627	0.022454421948001	nan	nan	nan	nan	16.652204426397976	0.01983750350394731	nan	nan	nan	nan	12.947865754317368	0.017497986165448898	nan	nan	nan	nan	10.181943504524149	0.015517487049813617	nan	nan	nan	nan	28.432664110083465	0.027994987103831557	nan	nan	nan	nan
422	148.8671530627755	0.042578348786550375	nan	nan	nan	nan	59.732912803364236	0.03429586748245724	nan	nan	nan	nan	51.97783351066525	0.033442396234590194	nan	nan	nan	nan	35.19296245630035	0.028829516809301896	nan	nan	nan	nan	28.16230936819172	0.025692579413898586	nan	nan	nan	nan	21.149186806505547	0.022460451926842036	nan	nan	nan	nan	16.670719967573593	0.019995207792917715	nan	nan	nan	nan	12.952601712519634	0.017526358367116877	nan	nan	nan	nan	10.264021887824898	0.015505001097614704	nan	nan	nan	nan	28.4031007751938	0.02823738361977136	nan	nan	nan	nan
423	149.2536181080675	0.04202683619802478	nan	nan	nan	nan	59.80319495217587	0.03394377239069953	nan	nan	nan	nan	52.032475336771995	0.032948361637515605	nan	nan	nan	nan	35.339501226901696	0.02888063351907823	nan	nan	nan	nan	28.237568230757674	0.025533251645684533	nan	nan	nan	nan	21.224723321147778	0.02243158944379617	nan	nan	nan	nan	16.720516801041615	0.01987397742879578	nan	nan	nan	nan	12.965746907706945	0.01744490294746776	nan	nan	nan	nan	10.271946517101508	0.015476524587785255	nan	nan	nan	nan	28.388326906705394	0.027701530499047684	nan	nan	nan	nan
424	149.52281320897404	0.04231142481033272	nan	nan	nan	nan	60.00443660196622	0.034497367890927985	nan	nan	nan	nan	52.24159314343333	0.033330732308031547	nan	nan	nan	nan	35.39785732291404	0.028927561584544025	nan	nan	nan	nan	28.274313082934206	0.02559221788926836	nan	nan	nan	nan	21.27232165364255	0.022460779953263895	nan	nan	nan	nan	16.750239475674313	0.019975263051291315	nan	nan	nan	nan	13.02997227123771	0.017557693990157587	nan	nan	nan	nan	10.298790017645576	0.015618393417432508	nan	nan	nan	nan	28.37154020670532	0.02788259536263711	nan	nan	nan	nan
425	150.0067506750675	0.042249595839995414	nan	nan	nan	nan	60.12708770877088	0.034208071561624975	nan	nan	nan	nan	52.33133313331333	0.033411622071636525	nan	nan	nan	nan	35.465846584658465	0.02882061039832658	nan	nan	nan	nan	28.296654665466548	0.025527726528112298	nan	nan	nan	nan	21.303305330533053	0.02241554121965683	nan	nan	nan	nan	16.76882688268827	0.02004128700879254	nan	nan	nan	nan	13.068031803180318	0.017556845499606916	nan	nan	nan	nan	10.296179617961796	0.015486490048749193	nan	nan	nan	nan	28.462621262126213	0.027660349972170747	nan	nan	nan	nan
426	150.31961490964994	0.042522926780191185	nan	nan	nan	nan	60.279694548753746	0.03430698955173706	nan	nan	nan	nan	52.44822198140074	0.033259017942535725	nan	nan	nan	nan	35.572544670984655	0.028931488450586598	nan	nan	nan	nan	28.356485798533228	0.025649655370526214	nan	nan	nan	nan	21.34403588800121	0.022604836957116254	nan	nan	nan	nan	16.844703747574282	0.019865112524835613	nan	nan	nan	nan	13.111141913858717	0.017755763837331403	nan	nan	nan	nan	10.333375337080067	0.015606320119331848	nan	nan	nan	nan	28.52443357947529	0.027945305220092795	nan	nan	nan	nan
427	150.6635158265846	0.04264070532997574	nan	nan	nan	nan	60.44582684004803	0.034522280329896404	nan	nan	nan	nan	52.52037401323353	0.03367580487950154	nan	nan	nan	nan	35.630253174258485	0.028848805338244778	nan	nan	nan	nan	28.45676110671129	0.02575100302961071	nan	nan	nan	nan	21.408936463735532	0.022594479558352667	nan	nan	nan	nan	16.867026032751706	0.020080915383022282	nan	nan	nan	nan	13.121375469432593	0.017686340563235897	nan	nan	nan	nan	10.356462202692692	0.015788207385321856	nan	nan	nan	nan	28.462407071507037	0.028194792336404508	nan	nan	nan	nan
428	150.9603184697174	0.042595707451816914	nan	nan	nan	nan	60.5901355785618	0.03483777933611688	nan	nan	nan	nan	52.706941724111616	0.033624769635858746	nan	nan	nan	nan	35.733218019484646	0.028989382498716274	nan	nan	nan	nan	28.46394322488744	0.025832613920664917	nan	nan	nan	nan	21.416478009818636	0.022762296979706123	nan	nan	nan	nan	16.96044565410933	0.020031594104747422	nan	nan	nan	nan	13.15697097652176	0.01778353152326362	nan	nan	nan	nan	10.402436852949407	0.015839600472640394	nan	nan	nan	nan	28.457482257777325	0.0280214340423248	nan	nan	nan	nan
429	151.326794573251	0.04277181616421878	nan	nan	nan	nan	60.72268907563025	0.03471258294232491	nan	nan	nan	nan	52.84641085349803	0.033658301327683715	nan	nan	nan	nan	35.778677736154705	0.029050975667763136	nan	nan	nan	nan	28.537258276804696	0.02577799722375522	nan	nan	nan	nan	21.51465525969424	0.022630232578632097	nan	nan	nan	nan	16.96342512908778	0.020179434891923	nan	nan	nan	nan	13.176268097600486	0.017678046870460668	nan	nan	nan	nan	10.397489116128378	0.015781483556766316	nan	nan	nan	nan	28.453098106712563	0.02807071034227227	nan	nan	nan	nan
430	151.69624530347733	0.04266412327152828	nan	nan	nan	nan	60.805482008220494	0.03458280103441379	nan	nan	nan	nan	53.00549713795799	0.033485811758244194	nan	nan	nan	nan	35.92293920367148	0.028921668294232573	nan	nan	nan	nan	28.64044178833497	0.025662169508473238	nan	nan	nan	nan	21.53998033134125	0.02279068489561774	nan	nan	nan	nan	16.960889628564946	0.019965941143397718	nan	nan	nan	nan	13.217994301132208	0.01774506805487298	nan	nan	nan	nan	10.417984214640542	0.015759830415900945	nan	nan	nan	nan	28.53798824923721	0.027946966252615987	nan	nan	nan	nan
431	151.95301742617204	0.04259404800180058	nan	nan	nan	nan	61.071041283131166	0.034560990653499664	nan	nan	nan	nan	53.064963558873224	0.03360719805229456	nan	nan	nan	nan	35.98973595944821	0.02894144897889918	nan	nan	nan	nan	28.674501298766803	0.0258218042066633	nan	nan	nan	nan	21.657856908682824	0.02263082632249183	nan	nan	nan	nan	17.00257231483116	0.02008598456481983	nan	nan	nan	nan	13.230196958615993	0.017657981657273898	nan	nan	nan	nan	10.45867904067788	0.01572846049293019	nan	nan	nan	nan	28.491059945023075	0.027940762428739243	nan	nan	nan	nan
432	152.3822672577581	0.042895239409048935	nan	nan	nan	nan	61.11744141861938	0.03458527307581037	nan	nan	nan	nan	53.20453451551615	0.03370784980666938	nan	nan	nan	nan	36.08179860671311	0.0290226849975991	nan	nan	nan	nan	28.737276757441418	0.025927654485856325	nan	nan	nan	nan	21.70300189993667	0.02278493667544524	nan	nan	nan	nan	17.046637112096263	0.020225214535838434	nan	nan	nan	nan	13.277289423685877	0.017690364453035255	nan	nan	nan	nan	10.452767574414187	0.01572596116616381	nan	nan	nan	nan	28.49905003166561	0.02786505514019198	nan	nan	nan	nan
433	152.67329029655033	0.04277503709664849	nan	nan	nan	nan	61.252849505749445	0.03451130140821248	nan	nan	nan	nan	53.33893988299375	0.033587664980875245	nan	nan	nan	nan	36.142450070607225	0.029155672396431225	nan	nan	nan	nan	28.886246721807545	0.025952158849647175	nan	nan	nan	nan	21.720571918499093	0.022706784535912666	nan	nan	nan	nan	17.138011902360297	0.02000976372237102	nan	nan	nan	nan	13.300383296348597	0.017789632994647808	nan	nan	nan	nan	10.5190387331047	0.015839556329913355	nan	nan	nan	nan	28.528091587653822	0.02812372084619652	nan	nan	nan	nan
434	153.05410695911863	0.04281689103447306	nan	nan	nan	nan	61.395688508545184	0.034632379897247496	nan	nan	nan	nan	53.480111426205234	0.03383107284331806	nan	nan	nan	nan	36.221120787010314	0.029162803124533117	nan	nan	nan	nan	28.913092579115116	0.0257782635527245	nan	nan	nan	nan	21.778276909177606	0.022683973943945484	nan	nan	nan	nan	17.149823073255202	0.020173986706945007	nan	nan	nan	nan	13.34813160338294	0.01764569003576405	nan	nan	nan	nan	10.520265013677315	0.015728348968233198	nan	nan	nan	nan	28.554094411122545	0.027917925351371876	nan	nan	nan	nan
435	153.4319491058458	0.04265602461581768	nan	nan	nan	nan	61.616640785453086	0.03447966583802813	nan	nan	nan	nan	53.57676701898512	0.03350134621479085	nan	nan	nan	nan	36.25762660922707	0.029004176425296825	nan	nan	nan	nan	28.934278415067876	0.025810094581369805	nan	nan	nan	nan	21.822521665080398	0.022606068229486725	nan	nan	nan	nan	17.165506186444922	0.020286547606520548	nan	nan	nan	nan	13.385337875068878	0.017793946657130816	nan	nan	nan	nan	10.552747583028603	0.015705878208751165	nan	nan	nan	nan	28.60253969844212	0.02802506685410761	nan	nan	nan	nan
436	153.76468665946055	0.04284859192107669	nan	nan	nan	nan	61.68050074156004	0.03484894242490568	nan	nan	nan	nan	53.71923782710339	0.03381313951103451	nan	nan	nan	nan	36.396520952213365	0.028936034122244856	nan	nan	nan	nan	28.969382368467357	0.026059862050278194	nan	nan	nan	nan	21.887333148990724	0.022680675584592712	nan	nan	nan	nan	17.232849852944874	0.020142129543549055	nan	nan	nan	nan	13.387898745632336	0.017850147251691498	nan	nan	nan	nan	10.589502526331666	0.015609041892436743	nan	nan	nan	nan	28.55081571604535	0.028008039829883844	nan	nan	nan	nan
437	154.10538191328428	0.043405658975174975	nan	nan	nan	nan	61.823132740186146	0.035266869830602926	nan	nan	nan	nan	53.88590036152919	0.03404486973628658	nan	nan	nan	nan	36.43855285761904	0.029643159925867014	nan	nan	nan	nan	29.068408502346095	0.026262590505874348	nan	nan	nan	nan	21.945206533165816	0.022797097878717622	nan	nan	nan	nan	17.250737160585626	0.020558092275684628	nan	nan	nan	nan	13.442373272480193	0.018001268456363535	nan	nan	nan	nan	10.592113022743007	0.015979717097529628	nan	nan	nan	nan	28.56921617394426	0.028129288272535326	nan	nan	nan	nan
438	154.47132767281164	0.043446102794592156	nan	nan	nan	nan	61.9699380402356	0.0350613598867063	nan	nan	nan	nan	53.960809811570925	0.03413024255410035	nan	nan	nan	nan	36.5544761467656	0.02946633618596392	nan	nan	nan	nan	29.202962849639206	0.026258304869842375	nan	nan	nan	nan	21.940411535225273	0.02286816655921387	nan	nan	nan	nan	17.283026084295877	0.020394617243400033	nan	nan	nan	nan	13.44983298911242	0.017865931938437593	nan	nan	nan	nan	10.621458986715622	0.015902157678401314	nan	nan	nan	nan	28.611463831306256	0.028168132224825875	nan	nan	nan	nan
439	154.7818511431161	0.04296207852150191	nan	nan	nan	nan	62.15507603988317	0.03496991045018887	nan	nan	nan	nan	54.104265283512945	0.033711967255970574	nan	nan	nan	nan	36.57656863732501	0.029252595679698092	nan	nan	nan	nan	29.265560479403767	0.026043759925762123	nan	nan	nan	nan	22.016794239097592	0.022799146832627577	nan	nan	nan	nan	17.366628059220464	0.020259453733350925	nan	nan	nan	nan	13.472026387350187	0.018007871289468378	nan	nan	nan	nan	10.657014805116326	0.015933642755249205	nan	nan	nan	nan	28.64132843186625	0.027975116576390305	nan	nan	nan	nan
440	155.2224412931928	0.043104030515799495	nan	nan	nan	nan	62.20143575743788	0.03508194203035583	nan	nan	nan	nan	54.21824524152574	0.03366040967600619	nan	nan	nan	nan	36.68051869265185	0.029235836456537954	nan	nan	nan	nan	29.293723616693207	0.02633854891341937	nan	nan	nan	nan	22.10525517555168	0.022733181269173702	nan	nan	nan	nan	17.33300472687748	0.020243962431341567	nan	nan	nan	nan	13.549657490963323	0.017923681581213408	nan	nan	nan	nan	10.6533201890751	0.015836747975509144	nan	nan	nan	nan	28.6269811177675	0.028073329902307306	nan	nan	nan	nan
441	155.48121347063736	0.04321851890324511	nan	nan	nan	nan	62.41026743921261	0.03494183996285462	nan	nan	nan	nan	54.366773777294235	0.03397857728863054	nan	nan	nan	nan	36.767553070364094	0.029456308025935005	nan	nan	nan	nan	29.350605976266984	0.0261429207401296	nan	nan	nan	nan	22.100650254282318	0.022972872365084714	nan	nan	nan	nan	17.44824532550667	0.020473157546184655	nan	nan	nan	nan	13.569035751334665	0.01786456436005445	nan	nan	nan	nan	10.680287427573818	0.015936954865842786	nan	nan	nan	nan	28.67350656579713	0.028252871149207787	nan	nan	nan	nan
442	155.92827217202563	0.04321919802543425	nan	nan	nan	nan	62.55317752763616	0.03506395301115694	nan	nan	nan	nan	54.43758517995053	0.0338362141129187	nan	nan	nan	nan	36.795441926202614	0.029199575289090802	nan	nan	nan	nan	29.41739437686134	0.026050038022738906	nan	nan	nan	nan	22.18242390591086	0.023011750901264644	nan	nan	nan	nan	17.438468527585684	0.0202466211164085	nan	nan	nan	nan	13.591842915551966	0.017884134260185525	nan	nan	nan	nan	10.754505072939276	0.015936492904519393	nan	nan	nan	nan	28.642042299732474	0.027788934714499836	nan	nan	nan	nan
443	156.16356070662718	0.04366247512475666	nan	nan	nan	nan	62.691310119473094	0.03530716267114583	nan	nan	nan	nan	54.614392933728176	0.034240102533944466	nan	nan	nan	nan	37.01243234963749	0.029631457617230336	nan	nan	nan	nan	29.487286837537017	0.026205022122018782	nan	nan	nan	nan	22.18566833452466	0.023129056148720694	nan	nan	nan	nan	17.504493005207802	0.020528709627387797	nan	nan	nan	nan	13.582941897273562	0.017966136755440808	nan	nan	nan	nan	10.74665577453283	0.016062517391666684	nan	nan	nan	nan	28.69493515776575	0.028299888903907795	nan	nan	nan	nan
444	156.54095060765417	0.04350483742606286	nan	nan	nan	nan	62.89648491558262	0.034988215208645285	nan	nan	nan	nan	54.73195279671892	0.03406890650887579	nan	nan	nan	nan	37.01534861485042	0.02934631746550414	nan	nan	nan	nan	29.542535792466598	0.026267449402393422	nan	nan	nan	nan	22.2528495584128	0.02294650080443234	nan	nan	nan	nan	17.490501471957327	0.020289666719008483	nan	nan	nan	nan	13.643685680497194	0.017893697857021704	nan	nan	nan	nan	10.770601112145535	0.016000673095709354	nan	nan	nan	nan	28.699569735550913	0.0281618582435081	nan	nan	nan	nan
445	156.8975810086643	0.04340638650517912	nan	nan	nan	nan	62.96947463314469	0.03506930703591221	nan	nan	nan	nan	54.83432663895427	0.033903077188970974	nan	nan	nan	nan	37.08268643261381	0.029418198791339924	nan	nan	nan	nan	29.592853207792857	0.026163938101269206	nan	nan	nan	nan	22.35573696599389	0.02290269706889637	nan	nan	nan	nan	17.602519156608405	0.020290697292845963	nan	nan	nan	nan	13.707642610307007	0.017867041541272527	nan	nan	nan	nan	10.787599539239746	0.01596792830997719	nan	nan	nan	nan	28.653503280412682	0.02797455446107512	nan	nan	nan	nan
446	157.2756431335846	0.04355347283299775	nan	nan	nan	nan	63.11018642652974	0.03543413422610676	nan	nan	nan	nan	54.94923228695014	0.034251147907324926	nan	nan	nan	nan	37.201553132825744	0.029472818356653666	nan	nan	nan	nan	29.753699440973364	0.026362032274808114	nan	nan	nan	nan	22.343206941036602	0.02325202119499868	nan	nan	nan	nan	17.601725141021426	0.020418734396687194	nan	nan	nan	nan	13.686692130625048	0.01815371446937933	nan	nan	nan	nan	10.789517618192397	0.016063019527123235	nan	nan	nan	nan	28.706118938608252	0.02784717154016975	nan	nan	nan	nan
447	157.63532121703034	0.0436277739930875	nan	nan	nan	nan	63.25310079481598	0.03534451100198758	nan	nan	nan	nan	55.02893231407887	0.03430735646446799	nan	nan	nan	nan	37.2775527767934	0.029776084153103018	nan	nan	nan	nan	29.764187718321267	0.02643161640311384	nan	nan	nan	nan	22.41758213942186	0.023075747694931	nan	nan	nan	nan	17.67931453450109	0.020466904826584673	nan	nan	nan	nan	13.74052042727687	0.018114512756151353	nan	nan	nan	nan	10.826279552473043	0.016143508330036384	nan	nan	nan	nan	28.677289525641676	0.0280968470079223	nan	nan	nan	nan
448	157.97796268280382	0.043667862176405316	nan	nan	nan	nan	63.40751386787696	0.035527880880215044	nan	nan	nan	nan	55.12937468482098	0.03399194679203358	nan	nan	nan	nan	37.351235501765004	0.029514839571145198	nan	nan	nan	nan	29.85100857286939	0.02622096236016352	nan	nan	nan	nan	22.477130610186585	0.023097258136233704	nan	nan	nan	nan	17.693217347453352	0.020365687042606922	nan	nan	nan	nan	13.782047402924862	0.01803499229529717	nan	nan	nan	nan	10.859278870398386	0.01592885984659299	nan	nan	nan	nan	28.72508825012607	0.02823129994494427	nan	nan	nan	nan
449	158.2948014530878	0.043259246229287215	nan	nan	nan	nan	63.50331955405236	0.035127626734140854	nan	nan	nan	nan	55.334135036953526	0.03421935433192189	nan	nan	nan	nan	37.44662407616185	0.02955684405292168	nan	nan	nan	nan	29.954152574220217	0.02651402193801476	nan	nan	nan	nan	22.497807841663533	0.023125408497630444	nan	nan	nan	nan	17.741625955154703	0.020340674334358096	nan	nan	nan	nan	13.783940874358011	0.01798879557747088	nan	nan	nan	nan	10.89863459852186	0.015976265023641197	nan	nan	nan	nan	28.764399348615807	0.028109514485194876	nan	nan	nan	nan
450	158.6709501946302	0.0431549099039727	nan	nan	nan	nan	63.65889809362212	0.034963317206921744	nan	nan	nan	nan	55.40834913664038	0.03410399634215935	nan	nan	nan	nan	37.54234454536381	0.02961809525539572	nan	nan	nan	nan	29.97225271983232	0.026331629549153465	nan	nan	nan	nan	22.578500848388064	0.022926909539817915	nan	nan	nan	nan	17.800004990518016	0.0204820192055434	nan	nan	nan	nan	13.810035931729713	0.017971665459036033	nan	nan	nan	nan	10.911842499251422	0.016096752039725375	nan	nan	nan	nan	28.725296935821937	0.027855885083406945	nan	nan	nan	nan
451	159.0248168222423	0.04363228064374386	nan	nan	nan	nan	63.81298303723778	0.035318007110594976	nan	nan	nan	nan	55.5449914684332	0.034353856212967715	nan	nan	nan	nan	37.628475358827664	0.029515064062401165	nan	nan	nan	nan	30.03708722272408	0.026449704271860202	nan	nan	nan	nan	22.59035932951922	0.02323610338852355	nan	nan	nan	nan	17.816822242296496	0.02050398264912109	nan	nan	nan	nan	13.848589782194118	0.018136769692104406	nan	nan	nan	nan	10.928510488808591	0.016084910544428465	nan	nan	nan	nan	28.754014854963366	0.02804387247045224	nan	nan	nan	nan
452	159.3411826662654	0.04376406538898464	nan	nan	nan	nan	63.992225900290904	0.035464373420531915	nan	nan	nan	nan	55.676196208245564	0.0344218560617989	nan	nan	nan	nan	37.67920553716521	0.02956469328776323	nan	nan	nan	nan	30.100912829772295	0.026480003729152966	nan	nan	nan	nan	22.638153275152973	0.023101839235161837	nan	nan	nan	nan	17.872981241849732	0.020483704704997243	nan	nan	nan	nan	13.88757648711004	0.01807604206697204	nan	nan	nan	nan	10.97223894071622	0.016084908204992192	nan	nan	nan	nan	28.75240746313572	0.028090456538555245	nan	nan	nan	nan
453	159.69707826613515	0.04406953562519489	nan	nan	nan	nan	64.14416914770146	0.035403226659382434	nan	nan	nan	nan	55.804410354745926	0.034480277107189976	nan	nan	nan	nan	37.730988545188474	0.029961878023775115	nan	nan	nan	nan	30.177398193470253	0.02650897716383807	nan	nan	nan	nan	22.717187263460666	0.02323858241281783	nan	nan	nan	nan	17.890195286874906	0.02045593051207875	nan	nan	nan	nan	13.929858202553364	0.018127369505718298	nan	nan	nan	nan	10.965130948175808	0.016115270222992754	nan	nan	nan	nan	28.815436241610737	0.028396154936702292	nan	nan	nan	nan
454	160.03115723301818	0.04372492855064603	nan	nan	nan	nan	64.24880884077132	0.035228515535288385	nan	nan	nan	nan	55.92830593459226	0.034206207816077513	nan	nan	nan	nan	37.87080599695662	0.02954028821038717	nan	nan	nan	nan	30.23072317708983	0.02637421097486368	nan	nan	nan	nan	22.7668570858383	0.02313517008665422	nan	nan	nan	nan	17.921121560605684	0.02047586013889608	nan	nan	nan	nan	13.964028238581086	0.018108481158185596	nan	nan	nan	nan	11.00359218699329	0.016004934486888077	nan	nan	nan	nan	28.740589218449873	0.02771598219332562	nan	nan	nan	nan
455	160.4042505087045	0.043578376074266914	nan	nan	nan	nan	64.42374456753838	0.035367811121034744	nan	nan	nan	nan	56.03464214836587	0.03439137876197795	nan	nan	nan	nan	37.94538648981335	0.029782815497511533	nan	nan	nan	nan	30.280126610897582	0.02638525178291595	nan	nan	nan	nan	22.794885321677093	0.023255541784333995	nan	nan	nan	nan	17.946165247318312	0.020577654306340676	nan	nan	nan	nan	14.010199211194012	0.018129228206563847	nan	nan	nan	nan	11.04212826889743	0.016186177624828182	nan	nan	nan	nan	28.80727007812696	0.02804113766357553	nan	nan	nan	nan
456	160.72920540785043	0.04376052431359461	nan	nan	nan	nan	64.59119465246017	0.035725330695331785	nan	nan	nan	nan	56.15406845253053	0.03464425613534318	nan	nan	nan	nan	37.99811529376288	0.029695090889096717	nan	nan	nan	nan	30.357290043725186	0.026605300797455367	nan	nan	nan	nan	22.873548776197417	0.023284810707582888	nan	nan	nan	nan	18.038799819068203	0.02061522269429748	nan	nan	nan	nan	14.03198974719807	0.01815329075185449	nan	nan	nan	nan	11.045433985022868	0.016249191668006525	nan	nan	nan	nan	28.81974669548173	0.02807663319926022	nan	nan	nan	nan
457	161.1682485335213	0.04375276316504452	nan	nan	nan	nan	64.6958284031117	0.03559577868888201	nan	nan	nan	nan	56.21786964074419	0.034726037822627724	nan	nan	nan	nan	38.05155962840815	0.029823432565122165	nan	nan	nan	nan	30.41653029883437	0.026581517376438747	nan	nan	nan	nan	22.939075048463028	0.02327051604207795	nan	nan	nan	nan	18.067672012285694	0.020595581006534962	nan	nan	nan	nan	14.047002844842778	0.01825307806011756	nan	nan	nan	nan	11.089725837718083	0.01620847694488592	nan	nan	nan	nan	28.856851539487927	0.028270954998083048	nan	nan	nan	nan
458	161.42665998496616	0.04393193105200452	nan	nan	nan	nan	64.83758456527187	0.03567879572120099	nan	nan	nan	nan	56.39160611375595	0.034506229861573715	nan	nan	nan	nan	38.18336256577299	0.02977617166029538	nan	nan	nan	nan	30.5083688298672	0.026576734513967637	nan	nan	nan	nan	22.946429466299172	0.023193185431542803	nan	nan	nan	nan	18.1125532448008	0.02060421093737689	nan	nan	nan	nan	14.108368829867201	0.01822417492312894	nan	nan	nan	nan	11.089401152593336	0.01622204517260125	nan	nan	nan	nan	28.809070408418943	0.02821142319076343	nan	nan	nan	nan
459	161.89134511990798	0.043896457235136604	nan	nan	nan	nan	64.87789142014054	0.03553862357963762	nan	nan	nan	nan	56.51804246167696	0.034399867713856454	nan	nan	nan	nan	38.26409762684738	0.029962954226036488	nan	nan	nan	nan	30.53704768811423	0.0266246606307449	nan	nan	nan	nan	23.023431443647002	0.023211084144271376	nan	nan	nan	nan	18.125259446347744	0.020683386900233025	nan	nan	nan	nan	14.15134161894521	0.018171657612377663	nan	nan	nan	nan	11.131086048663382	0.016215274396897184	nan	nan	nan	nan	28.84378204006102	0.02804805364604307	nan	nan	nan	nan
460	162.27026486756623	0.04380695983519886	nan	nan	nan	nan	65.02748625687157	0.035642220998258686	nan	nan	nan	nan	56.623738130934534	0.034707513492600484	nan	nan	nan	nan	38.34130434782609	0.02986036399974253	nan	nan	nan	nan	30.635732133933033	0.026614165842711236	nan	nan	nan	nan	23.058695652173913	0.023254269633750903	nan	nan	nan	nan	18.14025487256372	0.02075846385995134	nan	nan	nan	nan	14.154272863568217	0.01817850128762447	nan	nan	nan	nan	11.144602698650674	0.016196225850582655	nan	nan	nan	nan	28.88470764617691	0.02819115704708973	nan	nan	nan	nan
461	162.5543317730106	0.04380581901127327	nan	nan	nan	nan	65.22558762422088	0.03578966107741011	nan	nan	nan	nan	56.74988109840046	0.03457019765666338	nan	nan	nan	nan	38.411049087586676	0.029921183605938474	nan	nan	nan	nan	30.69578712858895	0.026741209039645754	nan	nan	nan	nan	23.11737465268217	0.023192318184033063	nan	nan	nan	nan	18.174597611955242	0.020804265655957853	nan	nan	nan	nan	14.18723872937996	0.01821067056890226	nan	nan	nan	nan	11.172845377856767	0.016156497065851403	nan	nan	nan	nan	28.859495857217954	0.028017863847168464	nan	nan	nan	nan
462	162.94237136242563	0.04369920013312984	nan	nan	nan	nan	65.34109183241642	0.0356275082878467	nan	nan	nan	nan	56.83109706006821	0.034487636035396535	nan	nan	nan	nan	38.502452017624655	0.029798046810366508	nan	nan	nan	nan	30.74780314156979	0.026530880925545383	nan	nan	nan	nan	23.22292200841403	0.023328309346391764	nan	nan	nan	nan	18.247865375519652	0.020621127088024844	nan	nan	nan	nan	14.217121804286675	0.018293415467617615	nan	nan	nan	nan	11.17579846157676	0.016086271256568526	nan	nan	nan	nan	28.90562843842573	0.0280155896410157	nan	nan	nan	nan
463	163.1649959903769	0.04407209299084942	nan	nan	nan	nan	65.51260525260625	0.03595685942479962	nan	nan	nan	nan	57.037189254210105	0.034686542443358184	nan	nan	nan	nan	38.62091519647153	0.029982329790965326	nan	nan	nan	nan	30.782678428227747	0.026597272112259342	nan	nan	nan	nan	23.216745188452286	0.023365871780563926	nan	nan	nan	nan	18.31580793905373	0.020705324400955887	nan	nan	nan	nan	14.253583600641539	0.018306894061322056	nan	nan	nan	nan	11.243985565356857	0.01611760004681825	nan	nan	nan	nan	28.8472584202085	0.028103876948806134	nan	nan	nan	nan
464	163.64082112316848	0.0438538370793624	nan	nan	nan	nan	65.65809871480722	0.03583309504440408	nan	nan	nan	nan	57.05500825123769	0.034669113355218294	nan	nan	nan	nan	38.672275841376205	0.029907574599726233	nan	nan	nan	nan	30.897759663949593	0.026721803595774966	nan	nan	nan	nan	23.273766064909736	0.023295707853333323	nan	nan	nan	nan	18.280417062559383	0.02064550043152787	nan	nan	nan	nan	14.27999199879982	0.01825685877599345	nan	nan	nan	nan	11.240886132919938	0.016272492022221897	nan	nan	nan	nan	28.92123818572786	0.028167919684203527	nan	nan	nan	nan
